-118, 1
-117, 0
-116, 0
-115, 0
-114, 0
-113, 0
-112, 0
-111, 0
-110, 0
-109, 0
-108, 0
-107, 0
-106, 0
-105, 0
-104, 0
-103, 0
-102, 0
-101, 0
-100, 0
-99, 1
-98, 0
-97, 0
-96, 0
-95, 0
-94, 0
-93, 0
-92, 0
-91, 0
-90, 1
-89, 0
-88, 1
-87, 0
-86, 0
-85, 0
-84, 0
-83, 1
-82, 0
-81, 2
-80, 1
-79, 0
-78, 0
-77, 2
-76, 3
-75, 2
-74, 1
-73, 0
-72, 3
-71, 1
-70, 3
-69, 4
-68, 2
-67, 2
-66, 4
-65, 5
-64, 7
-63, 5
-62, 4
-61, 6
-60, 3
-59, 2
-58, 6
-57, 11
-56, 13
-55, 12
-54, 8
-53, 16
-52, 26
-51, 10
-50, 18
-49, 20
-48, 35
-47, 25
-46, 29
-45, 31
-44, 38
-43, 34
-42, 30
-41, 55
-40, 52
-39, 53
-38, 84
-37, 90
-36, 89
-35, 103
-34, 93
-33, 150
-32, 142
-31, 172
-30, 188
-29, 190
-28, 252
-27, 273
-26, 260
-25, 345
-24, 391
-23, 423
-22, 496
-21, 521
-20, 615
-19, 718
-18, 811
-17, 850
-16, 1098
-15, 1120
-14, 1287
-13, 1564
-12, 1759
-11, 1998
-10, 2371
-9, 2849
-8, 3562
-7, 4414
-6, 5459
-5, 7309
-4, 9942
-3, 13134
-2, 17077
-1, 21055
0, 23575
1, 23259
2, 22751
3, 15501
4, 11598
5, 8802
6, 6724
7, 5166
8, 4184
9, 3341
10, 2793
11, 2271
12, 1898
13, 1618
14, 1375
15, 1197
16, 1000
17, 900
18, 702
19, 668
20, 580
21, 540
22, 439
23, 393
24, 350
25, 286
26, 312
27, 227
28, 207
29, 212
30, 194
31, 174
32, 150
33, 140
34, 117
35, 127
36, 97
37, 105
38, 90
39, 78
40, 67
41, 66
42, 50
43, 50
44, 42
45, 42
46, 36
47, 30
48, 36
49, 21
50, 33
51, 17
52, 24
53, 15
54, 9
55, 12
56, 16
57, 10
58, 14
59, 8
60, 6
61, 5
62, 10
63, 5
64, 3
65, 3
66, 4
67, 5
68, 3
69, 1
70, 5
71, 2
72, 2
73, 0
74, 2
75, 1
76, 1
77, 0
78, 0
79, 2
80, 1
81, 1
82, 1
83, 0
84, 1
85, 1
86, 0
87, 0
88, 0
89, 1
90, 2
91, 1
