-174, 2
-173, 0
-172, 0
-171, 0
-170, 1
-169, 1
-168, 2
-167, 1
-166, 1
-165, 0
-164, 0
-163, 0
-162, 0
-161, 2
-160, 2
-159, 1
-158, 0
-157, 4
-156, 4
-155, 2
-154, 2
-153, 3
-152, 5
-151, 1
-150, 1
-149, 1
-148, 1
-147, 1
-146, 2
-145, 3
-144, 2
-143, 6
-142, 0
-141, 2
-140, 4
-139, 2
-138, 4
-137, 4
-136, 6
-135, 6
-134, 6
-133, 3
-132, 3
-131, 3
-130, 2
-129, 4
-128, 3
-127, 4
-126, 8
-125, 4
-124, 2
-123, 2
-122, 3
-121, 8
-120, 5
-119, 3
-118, 5
-117, 1
-116, 8
-115, 1
-114, 2
-113, 7
-112, 4
-111, 5
-110, 8
-109, 5
-108, 6
-107, 10
-106, 11
-105, 6
-104, 3
-103, 6
-102, 10
-101, 9
-100, 9
-99, 9
-98, 6
-97, 6
-96, 7
-95, 5
-94, 13
-93, 5
-92, 5
-91, 7
-90, 5
-89, 7
-88, 13
-87, 13
-86, 7
-85, 12
-84, 10
-83, 13
-82, 4
-81, 10
-80, 14
-79, 10
-78, 10
-77, 17
-76, 12
-75, 12
-74, 13
-73, 20
-72, 10
-71, 13
-70, 16
-69, 12
-68, 14
-67, 23
-66, 16
-65, 21
-64, 18
-63, 21
-62, 18
-61, 16
-60, 19
-59, 15
-58, 11
-57, 26
-56, 19
-55, 27
-54, 29
-53, 25
-52, 29
-51, 44
-50, 33
-49, 35
-48, 47
-47, 54
-46, 39
-45, 36
-44, 44
-43, 54
-42, 60
-41, 63
-40, 49
-39, 60
-38, 51
-37, 59
-36, 84
-35, 70
-34, 91
-33, 77
-32, 82
-31, 97
-30, 103
-29, 120
-28, 121
-27, 129
-26, 148
-25, 140
-24, 173
-23, 172
-22, 187
-21, 189
-20, 185
-19, 226
-18, 247
-17, 222
-16, 251
-15, 284
-14, 321
-13, 331
-12, 424
-11, 405
-10, 437
-9, 476
-8, 593
-7, 717
-6, 974
-5, 1376
-4, 2100
-3, 3208
-2, 4573
-1, 7224
0, 9469
1, 7076
2, 4619
3, 3145
4, 2114
5, 1345
6, 967
7, 675
8, 610
9, 494
10, 454
11, 400
12, 341
13, 348
14, 303
15, 292
16, 276
17, 223
18, 234
19, 228
20, 202
21, 183
22, 178
23, 172
24, 162
25, 147
26, 150
27, 118
28, 102
29, 128
30, 97
31, 105
32, 79
33, 89
34, 67
35, 99
36, 65
37, 65
38, 72
39, 61
40, 83
41, 66
42, 54
43, 63
44, 41
45, 42
46, 51
47, 49
48, 42
49, 39
50, 38
51, 30
52, 38
53, 23
54, 35
55, 24
56, 26
57, 27
58, 28
59, 22
60, 13
61, 17
62, 13
63, 20
64, 16
65, 14
66, 17
67, 20
68, 12
69, 16
70, 19
71, 12
72, 10
73, 13
74, 6
75, 13
76, 9
77, 7
78, 10
79, 6
80, 4
81, 8
82, 4
83, 11
84, 10
85, 6
86, 5
87, 1
88, 6
89, 9
90, 13
91, 0
92, 6
93, 7
94, 5
95, 3
96, 0
97, 11
98, 6
99, 5
100, 11
101, 3
102, 6
103, 3
104, 5
105, 5
106, 5
107, 3
108, 4
109, 5
110, 8
111, 3
112, 5
113, 3
114, 4
115, 8
116, 4
117, 2
118, 7
119, 3
120, 5
121, 1
122, 1
123, 3
124, 2
125, 1
126, 0
127, 3
128, 2
129, 3
130, 1
131, 3
132, 1
133, 1
134, 4
135, 2
136, 2
137, 4
138, 2
139, 3
140, 1
141, 0
142, 2
143, 4
144, 2
145, 1
146, 1
147, 3
148, 0
149, 2
150, 1
151, 1
152, 1
153, 0
154, 0
155, 2
156, 0
157, 2
158, 2
159, 1
160, 0
161, 1
162, 0
163, 0
164, 0
165, 0
166, 0
167, 1
168, 0
169, 0
170, 1
171, 0
172, 0
173, 0
174, 1
175, 0
176, 0
177, 0
178, 0
179, 0
180, 0
181, 0
182, 0
183, 0
184, 0
185, 0
186, 0
187, 0
188, 0
189, 0
190, 0
191, 0
192, 0
193, 0
194, 0
195, 0
196, 0
197, 0
198, 0
199, 0
200, 0
201, 0
202, 0
203, 0
204, 0
205, 0
206, 0
207, 1
