-102, 1
-101, 0
-100, 0
-99, 1
-98, 0
-97, 0
-96, 0
-95, 0
-94, 0
-93, 1
-92, 1
-91, 0
-90, 4
-89, 1
-88, 1
-87, 0
-86, 2
-85, 2
-84, 1
-83, 0
-82, 2
-81, 2
-80, 7
-79, 3
-78, 4
-77, 2
-76, 5
-75, 5
-74, 12
-73, 5
-72, 13
-71, 11
-70, 19
-69, 20
-68, 23
-67, 22
-66, 16
-65, 25
-64, 27
-63, 34
-62, 40
-61, 45
-60, 44
-59, 47
-58, 51
-57, 60
-56, 106
-55, 82
-54, 70
-53, 94
-52, 100
-51, 107
-50, 111
-49, 129
-48, 155
-47, 136
-46, 139
-45, 131
-44, 167
-43, 169
-42, 172
-41, 181
-40, 252
-39, 240
-38, 242
-37, 260
-36, 282
-35, 299
-34, 266
-33, 331
-32, 404
-31, 405
-30, 432
-29, 452
-28, 516
-27, 548
-26, 543
-25, 607
-24, 774
-23, 717
-22, 780
-21, 904
-20, 902
-19, 966
-18, 1060
-17, 1156
-16, 1538
-15, 1510
-14, 1529
-13, 1799
-12, 1998
-11, 2300
-10, 2453
-9, 2798
-8, 3795
-7, 4216
-6, 5510
-5, 7320
-4, 9532
-3, 12713
-2, 16462
-1, 19364
0, 24752
1, 19824
2, 16585
3, 13056
4, 9890
5, 7238
6, 5236
7, 4135
8, 3724
9, 2643
10, 2340
11, 2049
12, 1945
13, 1612
14, 1507
15, 1388
16, 1450
17, 1113
18, 1029
19, 941
20, 826
21, 830
22, 706
23, 729
24, 693
25, 569
26, 550
27, 507
28, 469
29, 434
30, 387
31, 386
32, 382
33, 333
34, 308
35, 292
36, 264
37, 253
38, 241
39, 213
40, 213
41, 229
42, 186
43, 160
44, 149
45, 166
46, 149
47, 153
48, 149
49, 125
50, 128
51, 90
52, 101
53, 83
54, 94
55, 81
56, 116
57, 70
58, 77
59, 57
60, 54
61, 52
62, 57
63, 46
64, 49
65, 24
66, 35
67, 31
68, 25
69, 28
70, 29
71, 23
72, 19
73, 12
74, 12
75, 13
76, 9
77, 6
78, 6
79, 8
80, 3
81, 3
82, 4
83, 4
84, 2
85, 2
86, 2
87, 1
88, 2
89, 1
90, 1
91, 2
92, 1
93, 0
94, 2
95, 0
96, 1
97, 1
98, 0
99, 1
100, 0
101, 0
102, 0
103, 0
104, 0
105, 0
106, 0
107, 0
108, 0
109, 0
110, 0
111, 0
112, 0
113, 0
114, 0
115, 1
