-210, 1
-209, 0
-208, 0
-207, 1
-206, 0
-205, 1
-204, 0
-203, 0
-202, 0
-201, 1
-200, 0
-199, 2
-198, 0
-197, 0
-196, 2
-195, 3
-194, 0
-193, 1
-192, 0
-191, 2
-190, 0
-189, 2
-188, 0
-187, 1
-186, 0
-185, 1
-184, 1
-183, 4
-182, 1
-181, 2
-180, 3
-179, 1
-178, 3
-177, 2
-176, 0
-175, 0
-174, 2
-173, 3
-172, 1
-171, 1
-170, 0
-169, 1
-168, 2
-167, 1
-166, 1
-165, 2
-164, 1
-163, 9
-162, 2
-161, 2
-160, 0
-159, 2
-158, 5
-157, 4
-156, 1
-155, 6
-154, 4
-153, 2
-152, 2
-151, 6
-150, 3
-149, 6
-148, 8
-147, 5
-146, 6
-145, 3
-144, 5
-143, 4
-142, 12
-141, 4
-140, 5
-139, 6
-138, 2
-137, 4
-136, 5
-135, 5
-134, 5
-133, 6
-132, 7
-131, 8
-130, 7
-129, 7
-128, 4
-127, 3
-126, 8
-125, 14
-124, 5
-123, 5
-122, 9
-121, 12
-120, 4
-119, 6
-118, 8
-117, 8
-116, 11
-115, 10
-114, 6
-113, 9
-112, 17
-111, 7
-110, 6
-109, 8
-108, 18
-107, 16
-106, 17
-105, 11
-104, 10
-103, 12
-102, 10
-101, 17
-100, 16
-99, 12
-98, 12
-97, 10
-96, 16
-95, 17
-94, 13
-93, 11
-92, 14
-91, 17
-90, 14
-89, 10
-88, 12
-87, 16
-86, 19
-85, 16
-84, 17
-83, 15
-82, 17
-81, 24
-80, 19
-79, 13
-78, 20
-77, 21
-76, 22
-75, 17
-74, 17
-73, 16
-72, 21
-71, 16
-70, 11
-69, 13
-68, 25
-67, 23
-66, 15
-65, 23
-64, 28
-63, 23
-62, 21
-61, 21
-60, 31
-59, 27
-58, 23
-57, 25
-56, 22
-55, 21
-54, 23
-53, 27
-52, 39
-51, 24
-50, 29
-49, 36
-48, 29
-47, 33
-46, 33
-45, 53
-44, 44
-43, 46
-42, 44
-41, 42
-40, 61
-39, 45
-38, 45
-37, 58
-36, 55
-35, 63
-34, 70
-33, 58
-32, 75
-31, 83
-30, 94
-29, 83
-28, 91
-27, 100
-26, 122
-25, 124
-24, 132
-23, 148
-22, 166
-21, 173
-20, 157
-19, 186
-18, 208
-17, 216
-16, 227
-15, 241
-14, 290
-13, 281
-12, 289
-11, 338
-10, 395
-9, 487
-8, 514
-7, 652
-6, 890
-5, 1347
-4, 2050
-3, 3155
-2, 4911
-1, 7351
0, 10171
1, 7245
2, 4640
3, 3184
4, 1970
5, 1329
6, 905
7, 659
8, 550
9, 470
10, 426
11, 342
12, 344
13, 298
14, 265
15, 261
16, 227
17, 240
18, 212
19, 177
20, 178
21, 178
22, 143
23, 144
24, 135
25, 122
26, 123
27, 109
28, 101
29, 86
30, 92
31, 92
32, 79
33, 84
34, 74
35, 70
36, 63
37, 54
38, 60
39, 36
40, 33
41, 46
42, 41
43, 32
44, 42
45, 34
46, 33
47, 21
48, 37
49, 26
50, 34
51, 20
52, 26
53, 22
54, 25
55, 18
56, 33
57, 29
58, 30
59, 33
60, 21
61, 23
62, 25
63, 21
64, 23
65, 24
66, 24
67, 18
68, 19
69, 17
70, 19
71, 15
72, 13
73, 12
74, 10
75, 9
76, 10
77, 14
78, 14
79, 13
80, 13
81, 21
82, 16
83, 10
84, 20
85, 14
86, 12
87, 11
88, 16
89, 14
90, 12
91, 17
92, 13
93, 10
94, 14
95, 12
96, 10
97, 6
98, 10
99, 8
100, 8
101, 12
102, 6
103, 16
104, 11
105, 8
106, 12
107, 11
108, 13
109, 7
110, 7
111, 9
112, 12
113, 10
114, 5
115, 11
116, 10
117, 9
118, 9
119, 10
120, 8
121, 8
122, 9
123, 6
124, 10
125, 11
126, 13
127, 5
128, 12
129, 12
130, 4
131, 6
132, 7
133, 14
134, 7
135, 9
136, 7
137, 2
138, 5
139, 8
140, 6
141, 5
142, 8
143, 5
144, 4
145, 8
146, 7
147, 5
148, 5
149, 6
150, 5
151, 4
152, 6
153, 2
154, 3
155, 4
156, 4
157, 5
158, 1
159, 4
160, 5
161, 5
162, 2
163, 2
164, 4
165, 0
166, 0
167, 1
168, 4
169, 1
170, 1
171, 0
172, 2
173, 1
174, 2
175, 1
176, 0
177, 1
178, 5
179, 1
180, 0
181, 1
182, 0
183, 2
184, 4
185, 2
186, 1
187, 0
188, 1
189, 1
190, 0
191, 1
192, 0
193, 2
194, 1
195, 1
196, 1
197, 0
198, 2
199, 0
200, 0
201, 1
202, 1
203, 3
204, 2
205, 1
206, 0
207, 1
208, 1
209, 0
210, 0
211, 0
212, 1
213, 0
214, 0
215, 1
